dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Heyer_2019	SRR7646890	PPFIBP1	AC090531.1;PDZRN4	12:27578239	12:41412284	FP	4	1	PASS	Arriba		1
Heyer_2019	SRR7646890	CLTC;PTRH2	LPP	17:59694927	3:188609207	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646890	RELCH	AKAP9	18:62275402	7:92062341	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646890	KLK2	NDRG1	19:50880071	8:133238653	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646890	NDRG1	FP671120.4	8:133237349	21:8254822	FP	0	12	Imprecise	Arriba		1
Heyer_2019	SRR7646890	PCM1	CSGALNACT1	8:17924780	8:19601865	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646896	TMPRSS2	ERG	21:41508081	21:38584945	TP	50	5	PASS	Arriba	21:41507950->21:38584945,21:41506445->21:38584945	3
Heyer_2019	SRR7646896	RAB27B	SDHA	18:54828689	5:254443	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646896	KLK2	FP671120.1	19:50879215	21:8215224	FP	0	20	Imprecise	Arriba		1
Heyer_2019	SRR7646896	LIFR	LPP	5:38479454	3:188609595	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646896	TACC1	AC073133.2	8:38788819	7:156442831	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646896	PCM1	intergenic	8:17924780	8:26122937	FP	8	3	PASS	Arriba		1
Heyer_2019	SRR7646896	AL451127.1	NFIB	9:73577952	9:14125766	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646898	SS18	SSX1	18:26032399	X:48263782	TP	138	2	PASS	Arriba		4
Heyer_2019	SRR7646898	SS18	CEP85L;SSXP10	18:26032399	6:118589400	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646898	EZR	AL132671.2;ROS1	6:158770764	6:117324415	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646902	TMPRSS2	ERG	21:41508081	21:38445621	TP	183	0	s0_LowEvidence	Arriba	21:41507950->21:38445621,21:41506445->21:38445621,21:41508081->21:38423561	4
Heyer_2019	SRR7646902	AC119676.1;HIVEP3	DDX5	1:41628749	17:64502549	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646902	AC011479.1;SPINT2	TPM3	19:38292382	1:154157570	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646902	DDX5;MIR5047	intergenic	17:64501261	21:8445316	FP	1	3	PASS	Arriba		1
Heyer_2019	SRR7646902	FP671120.1	LPP	21:8216690	3:188609335	FP	0	17	Imprecise	Arriba		1
Heyer_2019	SRR7646902	LPP	FP671120.4	3:188889513	21:8254758	FP	0	14	Imprecise	Arriba		1
Heyer_2019	SRR7646902	CTNNB1	LPP	3:41233865	3:188484660	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646902	CPNE4	CACNA1D	3:132259784	3:53723434	FP	3	1	PASS	Arriba		1
Heyer_2019	SRR7646906	SS18	SSX1	18:26032399	X:48263782	TP	13	0	PASS	Arriba		3
Heyer_2019	SRR7646907	SS18	SSX2	18:26032399	X:52700578	TP	33	3	PASS	Arriba		4
Heyer_2019	SRR7646907	AC073508.2;SMARCE1	RPL11	17:40628792	1:23693811	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646907	SS18	CEP85L;SSXP10	18:26032399	6:118589400	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646919	IGHJ3	BCL6	14:105864587	3:187734907	TP	36	3	IG	Arriba		3
Heyer_2019	SRR7646919	ETS1	FLI1	11:128521913	11:128805366	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646919	NIN	PRPF8	14:50719930	17:1676285	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646919	NIN	intergenic	14:50721166	21:8441518	FP	0	22	Imprecise	Arriba	14:50721389->21:8253951	1
Heyer_2019	SRR7646919	IGHJ5	BCL6	14:105863814	3:187734907	FP	8	3	IG	Arriba		3
Heyer_2019	SRR7646919	AC246787.2	BCL6	14:105895702	3:187734907	FP	13	3	PASS	Arriba		3
Heyer_2019	SRR7646919	CHD3	FASN	17:7910610	17:82088491	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646919	AC124319.2;RNF213	FP671120.4	17:80375871	21:8254683	FP	1	11	PASS	Arriba		1
Heyer_2019	SRR7646919	LSM14A	KIAA0355	19:34209051	19:34299679	FP	4	0	PASS	Arriba		1
Heyer_2019	SRR7646919	TFRC	FP671120.1	3:196049609	21:8214874	FP	0	30	Imprecise	Arriba		1
Heyer_2019	SRR7646919	EIF4A2	intergenic	3:186789127	21:8441202	FP	0	13	Imprecise	Arriba		1
Heyer_2019	SRR7646919	IKZF1	TBL1XR1;TBL1XR1-AS1	7:50402544	3:177038316	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646919	HLA-DQA1	AL662789.1	6:32637540	6:32718590	FP	2	0	HLA;lowSupport	Arriba		1
Heyer_2019	SRR7646919	RUNX2	UTRN	6:45512407	6:144403123	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646919	SCAF8	TIAM2	6:154774072	6:154983468	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646919	KMT2C	intergenic	7:152176811	7:142787015	FP	4	0	PASS	Arriba		1
Heyer_2019	SRR7646928	EZR	AL132671.2;ROS1	6:158770764	6:117324415	TP	306	27	PASS	Arriba	6:158770764->6:117328813,6:158770764->6:117321394,6:158770764->6:117326414,6:158770764->6:117320030,6:158770764->6:117311117	4
Heyer_2019	SRR7646928	ENO1	SLC2A7	1:8866333	1:9018286	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646928	COX10-AS1	LPP	17:14033940	3:188484592	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646929	EML4	ALK	2:42325554	2:29223528	TP	11	1	PASS	Arriba		4
Heyer_2019	SRR7646929	AC239799.1;NOTCH2NLA	NBPF25P	1:146147665	1:145591095	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646932	TMPRSS2	ERG	21:41508081	21:38445621	TP	42	6	PASS	Arriba	21:41494356->21:38445621,21:41507950->21:38445621,21:41506445->21:38445621,21:41508081->21:38584945	3
Heyer_2019	SRR7646932	LPP	intergenic	3:188883126	21:8988538	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646933	TMPRSS2	ERG	21:41508081	21:38584945	TP	350	0	s0_LowEvidence	Arriba	21:41507950->21:38584945,21:41506445->21:38584945,21:41508081->21:38575747	4
Heyer_2019	SRR7646933	PDIA3	CAMTA1	15:43771153	1:6825169	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646933	FOXN3	JAZF1;TAX1BP1	14:89161246	7:27831719	FP	3	0	PASS	Arriba		1
Heyer_2019	SRR7646933	NDRG1	AC022523.1;LINC02251	8:133244355	15:98046739	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646933	NDRG1	AC022523.1	8:133244355	15:98149060	FP	18	6	PASS	Arriba		1
Heyer_2019	SRR7646933	FP671120.1	KLK2	21:8216786	19:50876486	FP	1	18	PASS	Arriba		1
Heyer_2019	SRR7646933	KLK2	intergenic	19:50879317	21:8254493	FP	0	13	Imprecise	Arriba		1
Heyer_2019	SRR7646933	KLK2	FP671120.1	19:50880036	21:8215419	FP	0	24	Imprecise	Arriba		1
Heyer_2019	SRR7646933	LPP	intergenic	3:188889104	21:8441497	FP	0	11	Imprecise	Arriba	3:188888854->21:8253973	1
Heyer_2019	SRR7646933	intergenic	LPP	21:8445007	3:188609335	FP	1	9	PASS	Arriba		1
Heyer_2019	SRR7646933	SEC31A	AC058822.1;FIP1L1	4:82844386	4:53458653	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646934	TMPRSS2	ERG	21:41508081	21:38445621	TP	280	1	PASS	Arriba	21:41507950->21:38445621,21:41508081->21:38423561,21:41508081->21:38474121,21:41506445->21:38445621,21:41506445->21:38474121,21:41507950->21:38423561	3
Heyer_2019	SRR7646934	CLTC;PTRH2	RANBP2	17:59694003	2:108763384	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646934	FP236383.1	KLK2	21:8401549	19:50876885	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646934	RANBP2	KLK2	2:108782293	19:50878588	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646934	LPP	RANBP2	3:188888699	2:108764977	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646934	RANBP2	intergenic	2:108783708	21:8254490	FP	0	16	Imprecise	Arriba		1
Heyer_2019	SRR7646934	RANBP2	FP671120.1	2:108784496	21:8215266	FP	0	21	Imprecise	Arriba		1
Heyer_2019	SRR7646934	RANBP2	NDRG1	2:108784898	8:133238456	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646934	LPP	intergenic	3:188886530	21:8442762	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646934	intergenic	NDRG1	21:8443261	8:133238685	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646934	RAF1	APOOL	3:12584111	X:85088729	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646934	PTPRK	AMACR;C1QTNF3-AMACR	6:128397566	5:34005899	FP	1	0	lowSupport	Arriba	6:128184432->5:34005899	1
Heyer_2019	SRR7646935	TMPRSS2	ERG	21:41508081	21:38584945	TP	209	0	s0_LowEvidence	Arriba	21:41507950->21:38584945,21:41506445->21:38584945,21:41508081->21:38575747	4
Heyer_2019	SRR7646935	NOTCH2	LPP	1:119912158	3:188877311	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646935	SLC45A3	FP671120.1	1:205657957	21:8215389	FP	0	28	Imprecise	Arriba		1
Heyer_2019	SRR7646935	SLC45A3	intergenic	1:205658272	21:8254558	FP	0	18	Imprecise	Arriba		1
Heyer_2019	SRR7646935	FP671120.1	KLK2	21:8216781	19:50876481	FP	1	41	PASS	Arriba		1
Heyer_2019	SRR7646935	intergenic	KLK2	21:8438563	19:50876920	FP	1	17	PASS	Arriba		1
Heyer_2019	SRR7646935	KLK2	FP671120.1	19:50879169	21:8214957	FP	1	31	PASS	Arriba		1
Heyer_2019	SRR7646935	LPP	FP671120.4	3:188889951	21:8254680	FP	0	16	Imprecise	Arriba		1
Heyer_2019	SRR7646935	LIFR	FP671120.4	5:38475149	21:8254724	FP	0	14	Imprecise	Arriba		1
Heyer_2019	SRR7646935	LPP	intergenic	3:188887814	21:8442795	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646935	intergenic	ERG	21:38692522	21:38584945	FP	157	2	PASS	Arriba		1
Heyer_2019	SRR7646936	TPR	TRMT1L	1:186351330	1:185128747	FP	3	0	PASS	Arriba		1
Heyer_2019	SRR7646936	SP3	FUS	2:173908995	16:31188332	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646936	AKAP9	AC015849.3;AC015849.4;TAF15	7:92096799	17:35822782	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646936	intergenic	intergenic	21:8443203	19:50824754	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646936	LIFR	AFF3	5:38556334	2:99837524	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646936	LIFR	RANBP2	5:38475032	2:108751362	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	MN1	ETV6	22:27796763	12:11839140	TP	1592	208	PASS	Arriba	22:27796763->12:11826402,22:27796763->12:11825644,22:27791747->12:11826402,22:27791747->12:11839140,22:27796763->12:11853427	4
Heyer_2019	SRR7646942	AP002954.1;DDX6	CSF3R	11:118749928	1:36479086	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	FP236383.1	AL135960.1;TAL1	21:8384098	1:47229351	FP	3	0	PASS	Arriba		1
Heyer_2019	SRR7646942	GATA2;GATA2-AS1	AL135960.1;TAL1	3:128492899	1:47229351	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646942	TAL1	NSD1	1:47232167	5:177135087	FP	1	3	PASS	Arriba		3
Heyer_2019	SRR7646942	LAMTOR5-AS1	RBM15	1:110356031	1:110345539	FP	1	0	Readthrough;lowSupport	Arriba	1:110356031->1:110346308	1
Heyer_2019	SRR7646942	IKZF1	NUP98	7:50403720	11:3768625	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	TRIM24	NUP98	7:138579407	11:3768675	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	ZMYM2	PICALM	13:20027268	11:86031487	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	KMT2A	7:92607901	11:118488713	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646942	AP001267.3;KMT2A	FP671120.1	11:118521309	21:8215499	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646942	AP002954.1;DDX6	NSD2	11:118749810	4:1900917	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	AP002954.1;DDX6	NAMPT	11:118750086	7:106276586	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	DDX6	KAT6A	11:118750709	8:42049168	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	DDX6	UTRN	11:118786052	6:144447602	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646942	CDK6	DDX6	7:92605533	11:118786243	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646942	FLI1;SENCR	KAT6A	11:128694276	8:42049707	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646942	FLI1	CDK6	11:128811691	7:92614903	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646942	KDM5A	NAMPT	12:293015	7:106276445	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	AC008012.1;CCND2	7:92605414	12:4300937	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646942	ETV6	MN1	12:11752579	22:27751096	FP	551	80	PASS	Arriba	12:11650160->22:27751096	4
Heyer_2019	SRR7646942	ZMYM2	FP671120.4	13:20083698	21:8254757	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646942	ZMYM2	NAMPT	13:20086534	7:106275523	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646942	ZMYM2	LPP	13:20089032	3:188609300	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	NIN	TPM4	14:50722143	19:16088876	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646942	NIN	NAMPT	14:50723605	7:106277115	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	NIN	7:92608967	14:50770992	FP	1	9	PASS	Arriba		1
Heyer_2019	SRR7646942	ASXL1	PML	20:32369123	15:74033156	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646942	LINC00921;ZNF263	CREBBP	16:3263883	16:3851009	FP	3	0	PASS	Arriba		3
Heyer_2019	SRR7646942	FUS	CDK6	16:31190516	7:92613711	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646942	EVI2B;NF1	NAMPT	17:31304530	7:106263608	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	AC134669.1;EVI2B;NF1	7:92608244	17:31305382	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	MSI2	7:92606943	17:57264848	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	CLTC	7:92607943	17:59647652	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646942	EWSR1	RNF213	22:29292039	17:80289828	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	RNF213	7:92607414	17:80290686	FP	0	12	Imprecise	Arriba		1
Heyer_2019	SRR7646942	RNF213	KAT6A	17:80345148	8:41974764	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CNTRL	TPM4	9:121177216	19:16081271	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	PPP1CB	TFRC	2:28752176	3:196077122	FP	1	3	PASS	Arriba		3
Heyer_2019	SRR7646942	BCL11A	AFF3	2:60459021	2:100008863	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646942	CDK6	FP671120.1	7:92606785	21:8215620	FP	1	14	PASS	Arriba		1
Heyer_2019	SRR7646942	CNTRL	intergenic	9:121162102	21:8254542	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	FP671120.4	7:92606839	21:8254593	FP	1	11	PASS	Arriba		1
Heyer_2019	SRR7646942	FP671120.4	CDK6	21:8255251	7:92671474	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646942	FP236383.1	NSD3	21:8384098	8:38348215	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646942	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	3	PASS	Arriba	21:34859474->8:92017431	3
Heyer_2019	SRR7646942	CDK6	RUNX1	7:92605459	21:34859534	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646942	PCM1	EWSR1	8:18011735	22:29276530	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	AL035658.1;EP300;EP300-AS1	NAMPT	22:41179252	7:106274985	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	AC097634.4;FOXP1;FOXP1-AS1	TBL1XR1;TBL1XR1-AS1	3:71299820	3:177038434	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646942	CDK6	AC097634.4;FOXP1	7:92606254	3:71332988	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	EIF4A2	7:92605587	3:186784707	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646942	EIF4A2	NAMPT	3:186788024	7:106275594	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646942	EIF4A2	CDK6	3:186788506	7:92614413	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646942	IKZF1	LPP	7:50403379	3:188709966	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646942	TFRC	NAMPT	3:196050174	7:106263427	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	RNF168	TFRC	3:196502873	3:196077122	FP	2	1	PASS	Arriba		3
Heyer_2019	SRR7646942	ANTXR2	CDK6	4:79977621	7:92671535	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646942	CDK6	NSD1	7:92605862	5:177191908	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646942	DEK	AL157938.2;NUP214	6:18236452	9:131159383	FP	3	2	PASS	Arriba		3
Heyer_2019	SRR7646942	AL157938.2;NUP214	DEK	9:131164144	6:18258405	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646942	CDK6	IKZF1	7:92606913	7:50308725	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646942	IKZF1	CDK6	7:50327757	7:92671535	FP	1	2	PASS	Arriba		3
Heyer_2019	SRR7646942	IKZF1	NAMPT	7:50402501	7:106276304	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646942	CDK6	NAMPT	7:92606859	7:106275618	FP	0	22	Imprecise	Arriba		1
Heyer_2019	SRR7646942	IKBKB	KAT6A	8:42272205	8:42049302	FP	1	0	lowSupport	Arriba	8:42272205->8:42049707	1
Heyer_2019	SRR7646942	SPIDR	KAT6A	8:47599196	8:42049707	FP	1	1	lowSupport	Arriba	8:47713641->8:42049707	3
Heyer_2019	SRR7646942	NCOA2	KAT6A	8:70403700	8:42049707	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646948	EWSR1	FLI1	22:29292169	11:128805366	TP	41	0	PASS	Arriba		3
Heyer_2019	SRR7646948	SP3	intergenic	2:173909006	1:164521924	FP	1	2	PASS	Arriba		1
Heyer_2019	SRR7646951	SS18	SSX2	18:26032399	X:52700578	TP	314	0	PASS	Arriba		3
Heyer_2019	SRR7646951	AKAP9	CCND1	7:92089995	11:69651619	FP	0	11	Imprecise	Arriba		1
Heyer_2019	SRR7646951	CRLF3;SUZ12P1	ATAD5	17:30769965	17:30834148	FP	4	0	PASS	Arriba		1
Heyer_2019	SRR7646951	SS18	SSXP1	18:26032399	X:52606678	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646951	SS18	CEP85L;SSXP10	18:26032399	6:118589400	FP	3	0	PASS	Arriba		1
Heyer_2019	SRR7646951	AKAP9	AL136366.1;NFIB	7:92076920	9:14340776	FP	1	9	PASS	Arriba		1
Heyer_2019	SRR7646951	AKAP9	PCM1	7:92107576	8:17962641	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646952	EWSR1	ERG	22:29292169	21:38391042	TP	15	0	PASS	Arriba		3
Heyer_2019	SRR7646952	TPR	NFIB	1:186339673	9:14146715	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646955	EWSR1	FLI1	22:29287134	11:128781958	TP	253	0	PASS	Arriba		3
Heyer_2019	SRR7646955	LPP	LRP1	3:188883400	12:57138503	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646955	ZNRF3	EWSR1	22:28884066	22:29288606	FP	2	0	lowSupport	Arriba	22:28884066->22:29291565	3
Heyer_2019	SRR7646961	BCR	ABL1	22:23289621	9:130854064	TP	93	15	PASS	Arriba	22:23289621->9:130854067	1
Heyer_2019	SRR7646961	CSF3R	CHST11	1:36473764	12:104577775	FP	8	0	PASS	Arriba		1
Heyer_2019	SRR7646961	CSF3R	DNAJB6	1:36479433	7:157409795	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	CSF3R	AL359745.1	1:36479432	13:105695498	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	RABEP1	DIO1	17:5346925	1:53894315	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	DPYD	LPP	1:97883264	3:188484592	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	PICALM	SNX27	11:86068651	1:151638888	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AL590385.2;FCGR2A	WWC3	1:161513932	X:10109778	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	CD276	intergenic	15:73714094	1:189634020	FP	10	1	PASS	Arriba		1
Heyer_2019	SRR7646961	SRPK2	NAMPTP1	7:105142008	10:36524234	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	EIF4A2	ZMIZ1	3:186788412	10:79304011	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	MYH9	ZMIZ1	22:36348928	10:79304012	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	MGMT	RAP1GDS1	10:129536377	4:98379017	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	SBF2	LPP	11:10028452	3:188484592	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC073172.1	PICALM	11:15622305	11:85983973	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	DDX6	PICALM	11:118786052	11:85981228	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	MCTP1	PICALM	5:94931953	11:86003451	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	KMT2A	WWC3	11:118509200	X:10109778	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	DDX6	NSD3	11:118791098	8:38348215	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AP002762.1;UBASH3B	EWSR1	11:122797030	22:29272386	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	IKZF1	FLI1	7:50327757	11:128758115	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	ERC1	FNDC3B	12:1444750	3:172295363	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC097634.4;FOXP1	CCDC91	3:71493426	12:28257202	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC025165.1;ARHGEF25	intergenic	12:57616445	21:45403336	FP	5	0	PASS	Arriba		1
Heyer_2019	SRR7646961	AC079362.1;AC128707.1	TSPAN8	12:78468655	12:71233297	FP	4	0	PASS	Arriba		1
Heyer_2019	SRR7646961	GLIPR1;KRR1	intergenic	12:75496603	15:98424416	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	CEP78	intergenic	9:78271241	13:69015729	FP	11	0	PASS	Arriba	9:78271419->16:62964149,9:78271513->13:69015827	1
Heyer_2019	SRR7646961	NDFIP2	N4BP1	13:79481524	16:48597539	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NDFIP2	AC026470.2;N4BP1	13:79486750	16:48581630	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646961	CLTC	AL359745.1	17:59648401	13:105695498	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	CNTRL	AL359745.1	9:121159021	13:105695496	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	SOX1	intergenic	13:112069630	4:11971141	FP	4	0	PASS	Arriba		1
Heyer_2019	SRR7646961	AIG1	AL133485.1;NIN	6:143165183	14:50822077	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NAMPT	IGHG1	7:106250502	14:105742791	FP	0	16	IG;Imprecise	Arriba		1
Heyer_2019	SRR7646961	MGA	RUNX1	15:41660525	21:34859578	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	HERC1	RNF213	15:63658544	17:80351685	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	PDE8A	DMD	15:85126150	X:31161503	FP	6	0	s2_Unstranded	Arriba		1
Heyer_2019	SRR7646961	PDE8A	CEP78	15:85126298	9:78271542	FP	5	0	PASS	Arriba		1
Heyer_2019	SRR7646961	FURIN	ADAMTS1	15:90881451	21:26839808	FP	6	0	s0_LowEvidence	Arriba		3
Heyer_2019	SRR7646961	LINC01578	CREBBP	15:92883186	16:3851009	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC124319.2;RNF213	SMG1	17:80376543	16:18828168	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	RNF166	RARA	16:88706171	17:40330857	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NAMPT	AC134669.1;EVI2B;NF1	7:106253066	17:31313996	FP	0	26	Imprecise	Arriba		1
Heyer_2019	SRR7646961	TAF15	WWC3	17:35844368	X:10109778	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NAMPT	RNF213	7:106250334	17:80309131	FP	0	14	Imprecise	Arriba		1
Heyer_2019	SRR7646961	LUCAT1	RNF213	5:91314165	17:80325030	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	JAK2	RNF213	9:5090911	17:80325030	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	RNF213	AC007557.2;AC007563.2	17:80332507	2:216854453	FP	26	0	PASS	Arriba		1
Heyer_2019	SRR7646961	AC007032.1;NAMPT	SON	7:106285541	21:33549476	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	KCNE1	RUNX1	21:34512027	21:34859578	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	ABL1	BCR	9:130714455	22:23292541	FP	32	2	PASS	Arriba	9:130714455->22:23295024	1
